Date,AMZN,GOOG,META,MSFT,NVDA,TSLA,TSM
2015-01-02,15.425999641418457,26.045291900634766,78.08200073242188,40.0721321105957,0.4830990731716156,14.620667457580566,16.79049301147461
2015-01-05,15.10949993133545,25.502361297607422,76.82791900634766,39.703636169433594,0.47493937611579895,14.005999565124512,16.3835391998291
2015-01-06,14.76449966430664,24.91128921508789,75.79279327392578,39.12090301513672,0.4605400860309601,14.085332870483398,16.097169876098633
2015-01-07,14.920999526977539,24.86861228942871,75.79279327392578,39.61793518066406,0.4593401849269867,14.063332557678223,16.330787658691406
2015-01-08,15.02299976348877,24.947023391723633,77.81327056884766,40.78342056274414,0.47661924362182617,14.041333198547363,16.43629264831543
2015-01-09,14.846500396728516,24.623945236206055,77.37532806396484,40.44062805175781,0.47853925824165344,13.77733325958252,15.976595878601074
2015-01-12,14.570500373840332,24.44428825378418,76.36012268066406,39.93501281738281,0.47253942489624023,13.480667114257812,15.667607307434082
2015-01-13,14.737000465393066,24.62444305419922,76.09137725830078,39.729347229003906,0.4718194901943207,13.616666793823242,15.863545417785645
2015-01-14,14.66349983215332,24.857196807861328,75.92218017578125,39.38654708862305,0.47373947501182556,12.845999717712402,15.871086120605469
2015-01-15,14.34749984741211,24.902854919433594,73.70263671875,38.9752082824707,0.47037968039512634,12.791333198547363,17.250192642211914
2015-01-16,14.536999702453613,25.21501350402832,74.82733917236328,39.626502990722656,0.47901928424835205,12.871333122253418,17.031648635864258
2015-01-20,14.472000122070312,25.156452178955078,75.88236236572266,39.75504684448242,0.48045915365219116,12.795332908630371,17.400920867919922
2015-01-21,14.862500190734863,25.70931053161621,76.38001251220703,39.352264404296875,0.48717889189720154,13.104666709899902,17.491352081298828
2015-01-22,15.515999794006348,26.520727157592773,77.28575897216797,40.38922119140625,0.4955786168575287,13.441332817077637,17.8681583404541
2015-01-23,15.619500160217285,26.79665756225586,77.46492004394531,40.432064056396484,0.4970184564590454,13.419333457946777,18.07917022705078
2015-01-26,15.482999801635742,26.56142234802246,77.13645935058594,40.286376953125,0.4948585033416748,13.770000457763672,18.207286834716797
2015-01-27,15.337499618530273,25.738590240478516,75.42453002929688,36.55854034423828,0.47109970450401306,13.732000350952148,18.229894638061523
2015-01-28,15.195500373840332,25.310298919677734,75.88236236572266,35.298789978027344,0.46341997385025024,13.291333198547363,18.033954620361328
2015-01-29,15.58899974822998,25.343053817749023,77.63410949707031,36.001502990722656,0.474699467420578,13.680000305175781,17.55164337158203
2015-01-30,17.726499557495117,26.527179718017578,75.55391693115234,34.62178421020508,0.46077993512153625,13.573332786560059,17.114545822143555
2015-02-02,18.223499298095703,26.227426528930664,74.63822174072266,35.37590408325195,0.47085967659950256,14.062666893005371,17.28787612915039
2015-02-03,18.177499771118164,26.2651424407959,75.04631042480469,35.65013885498047,0.4826190769672394,14.557332992553711,17.446134567260742
2015-02-04,18.237499237060547,25.943553924560547,75.27521514892578,35.855812072753906,0.48381900787353516,14.569999694824219,17.770185470581055
2015-02-05,18.694499969482422,26.18276023864746,75.25532531738281,36.37858581542969,0.49173879623413086,14.732666969299316,17.830476760864258
2015-02-06,18.714000701904297,26.352489471435547,74.12067413330078,36.34429931640625,0.4895787239074707,14.490667343139648,17.4084529876709
2015-02-09,18.527999877929688,26.19516944885254,74.09081268310547,36.30145263671875,0.4890989363193512,14.498666763305664,17.084396362304688
2015-02-10,18.649999618530273,26.64727783203125,74.83728790283203,36.507118225097656,0.5027782320976257,14.419333457946777,17.981203079223633
2015-02-11,18.756999969482422,26.599140167236328,76.1511001586914,36.31857681274414,0.4994185268878937,14.186667442321777,18.305253982543945
2015-02-12,18.85849952697754,26.944551467895508,75.87240600585938,36.92703628540039,0.535176694393158,13.525333404541016,18.44090461730957
2015-02-13,19.09149932861328,27.24629020690918,75.38470458984375,37.59546661376953,0.5354167819023132,13.584667205810547,18.719738006591797
2015-02-17,18.771499633789062,26.940086364746094,75.24537658691406,37.612735748291016,0.5370967388153076,13.623332977294922,18.666988372802734
2015-02-18,18.668500900268555,26.78425407409668,76.35015869140625,37.569580078125,0.5308569073677063,13.630666732788086,18.621768951416016
2015-02-19,18.950000762939453,26.94157600402832,79.04744720458984,37.54369354248047,0.5322968363761902,14.11400032043457,18.478588104248047
2015-02-20,19.183000564575195,26.747032165527344,79.52519226074219,37.854400634765625,0.5361365675926208,14.473999977111816,18.418296813964844
2015-02-23,19.006999969482422,26.39765167236328,78.47016143798828,38.10469055175781,0.5318169593811035,13.822667121887207,18.25250244140625
2015-02-24,18.929500579833984,26.60509490966797,78.08200073242188,38.05290603637695,0.5374783873558044,13.607333183288574,18.87046241760254
2015-02-25,19.26849937438965,26.99120330810547,79.1867904663086,37.96660614013672,0.5333828926086426,13.583999633789062,18.87046241760254
2015-02-26,19.239999771118164,27.567380905151367,80.0328140258789,38.02700424194336,0.5348284244537354,13.812666893005371,18.599163055419922
2015-02-27,19.007999420166016,27.712295532226562,78.59954833984375,37.84576416015625,0.5314555764198303,13.555999755859375,18.486120223999023
2015-03-02,19.283000946044922,28.3544864654541,79.37590026855469,37.87165069580078,0.5444651246070862,13.155332565307617,18.56148338317871
2015-03-03,19.230499267578125,28.468629837036133,79.22660827636719,37.35380554199219,0.5343464612960815,13.303999900817871,18.463512420654297
2015-03-04,19.13599967956543,28.455228805541992,80.5205078125,37.16393280029297,0.5403693318367004,13.496000289916992,18.33539390563965
2015-03-05,19.39150047302246,28.552499771118164,80.82904815673828,37.207096099853516,0.5507286787033081,13.375332832336426,18.433368682861328
2015-03-06,19.004499435424805,28.173091888427734,79.63468933105469,36.55979537963867,0.5432603359222412,12.925333023071289,18.15452766418457
2015-03-09,18.92799949645996,28.230913162231445,79.0673599243164,36.98268508911133,0.5447057485580444,12.725333213806152,17.672224044799805
2015-03-10,18.475500106811523,27.54405975341797,77.18622589111328,36.274967193603516,0.5541016459465027,12.687999725341797,17.370773315429688
2015-03-11,18.318500518798828,27.353981018066406,77.20613098144531,36.23181915283203,0.5512105226516724,12.916000366210938,17.702360153198242
2015-03-12,18.711999893188477,27.568872451782227,78.55974578857422,35.40327453613281,0.5461512804031372,12.73799991607666,17.732507705688477
2015-03-13,18.52899932861328,27.16242027282715,77.68386840820312,35.71397018432617,0.5468742251396179,12.578666687011719,17.996274948120117
2015-03-16,18.667499542236328,27.519245147705078,77.70378112792969,35.86933898925781,0.5533785820007324,13.046667098999023,18.297718048095703
2015-03-17,18.59600067138672,27.337108612060547,78.98773193359375,35.99015808105469,0.5601244568824768,12.982000350952148,18.320327758789062
2015-03-18,18.756999969482422,27.766889572143555,80.53046417236328,36.680625915527344,0.5509696006774902,13.380666732788086,18.621768951416016
2015-03-19,18.66200065612793,27.69194984436035,82.36183166503906,36.49937438964844,0.5594014525413513,13.043333053588867,18.584091186523438
2015-03-20,18.92449951171875,27.809566497802734,83.40690612792969,37.00859069824219,0.5654245018959045,13.20533275604248,18.666988372802734
2015-03-23,18.75550079345703,27.732643127441406,84.03395080566406,36.99132537841797,0.5471150279045105,13.308667182922363,18.68959617614746
2015-03-24,18.704500198364258,28.29741096496582,84.90982055664062,37.02584457397461,0.5396469235420227,13.447999954223633,18.463512420654297
2015-03-25,18.54800033569336,27.731403350830078,82.5310287475586,35.78302764892578,0.5068824887275696,12.953332901000977,17.468746185302734
2015-03-26,18.36750030517578,27.552000045776367,82.62059783935547,35.56724548339844,0.5051960945129395,12.694000244140625,17.48382568359375
2015-03-27,18.527999877929688,27.213037490844727,82.90925598144531,35.36012268066406,0.5150733590126038,12.333333015441895,17.28787612915039
2015-03-30,18.72949981689453,27.396167755126953,82.8097152709961,35.35148620605469,0.5172417759895325,12.704667091369629,17.521499633789062
2015-03-31,18.604999542236328,27.1961669921875,81.83432006835938,35.09256362915039,0.5042323470115662,12.584667205810547,17.69482421875
2015-04-01,18.51300048828125,26.926191329956055,81.2868881225586,35.14433670043945,0.5061599016189575,12.505999565124512,17.506423950195312
2015-04-02,18.612499237060547,26.57730484008789,81.17740631103516,34.77323532104492,0.5073642134666443,12.733332633972168,17.85308837890625
2015-04-06,18.851999282836914,26.638593673706055,82.05328369140625,35.86069869995117,0.5220600366592407,13.539999961853027,17.74004554748535
2015-04-07,18.720500946044922,26.651247024536133,81.93384552001953,35.84342575073242,0.5266374945640564,13.550000190734863,17.626996994018555
2015-04-08,19.059999465942383,26.87904167175293,81.89402770996094,35.74849319458008,0.5304919481277466,13.844667434692383,17.48382568359375
2015-04-09,19.177000045776367,26.837852478027344,81.7845458984375,35.8002815246582,0.542778491973877,14.005999565124512,17.664682388305664
2015-04-10,19.13249969482422,26.799636840820312,81.65515899658203,36.00741958618164,0.5483194589614868,14.0600004196167,17.70989990234375
2015-04-13,19.118000030517578,26.757949829101562,82.62059783935547,36.04194641113281,0.5432603359222412,13.985333442687988,17.581785202026367
2015-04-14,19.25550079345703,26.322216033935547,83.12821197509766,35.94700622558594,0.5386830568313599,13.830666542053223,17.468746185302734
2015-04-15,19.172500610351562,26.42841911315918,82.32201385498047,36.47348403930664,0.5451875925064087,13.85533332824707,17.717437744140625
2015-04-16,19.302000045776367,26.49144744873047,81.92388916015625,36.38718032836914,0.5418151021003723,13.779999732971191,17.513959884643555
2015-04-17,18.777999877929688,26.0075740814209,80.40107727050781,35.92111587524414,0.5348284244537354,13.78600025177002,17.49888801574707
2015-04-20,19.475500106811523,26.569860458374023,82.70022583007812,37.034481048583984,0.5321783423423767,13.684666633605957,17.53657341003418
2015-04-21,19.55900001525879,26.4998836517334,83.22774505615234,36.80143737792969,0.5314555764198303,13.96066665649414,17.581785202026367
2015-04-22,19.489999771118164,26.767627716064453,84.23300170898438,37.10352325439453,0.5374783873558044,14.629332542419434,17.966127395629883
2015-04-23,19.499500274658203,27.146535873413086,82.02342224121094,37.40559005737305,0.5353102684020996,14.573332786560059,18.312789916992188
2015-04-24,22.2549991607666,28.04281997680664,81.14754486083984,41.31532669067383,0.5307327508926392,14.562000274658203,18.772493362426758
2015-04-27,21.92799949645996,27.63759422302246,81.52576446533203,41.45340347290039,0.5348284244537354,15.436667442321777,19.149301528930664
2015-04-28,21.465499877929688,27.55349349975586,80.30154418945312,42.4286994934082,0.5374783873558044,15.36533260345459,18.847854614257812
2015-04-29,21.4685001373291,27.3245792388916,80.09252166748047,42.342384338378906,0.5333828926086426,15.49666690826416,18.68206024169922
2015-04-30,21.089000701904297,26.740346908569336,78.4004898071289,41.97988510131836,0.5348284244537354,15.069999694824219,18.418296813964844
2015-05-01,21.14349937438965,26.768213272094727,78.61946868896484,41.99714660644531,0.5480787754058838,15.0686674118042,18.644378662109375
2015-05-04,21.152000427246094,26.911535263061523,78.4403076171875,41.63465118408203,0.5447057485580444,15.36733341217041,18.327857971191406
2015-05-05,21.059499740600586,26.414888381958008,77.1961669921875,41.0822868347168,0.5307327508926392,15.529999732971191,18.305253982543945
2015-05-06,20.954999923706055,26.087438583374023,77.73363494873047,39.94304656982422,0.5324192643165588,15.362000465393066,18.425830841064453
2015-05-07,21.3439998626709,26.409910202026367,78.06208801269531,40.30551528930664,0.5418151021003723,15.786666870117188,18.365543365478516
2015-05-08,21.684499740600586,26.78413963317871,78.1417236328125,41.21175003051758,0.5018232464790344,15.77400016784668,18.501188278198242
2015-05-11,21.642499923706055,26.65873146057129,77.64407348632812,40.8837890625,0.49700483679771423,15.965999603271484,18.365543365478516
2015-05-12,21.551000595092773,26.327301025390625,77.09664916992188,40.86651611328125,0.5018232464790344,16.31599998474121,18.37308120727539
2015-05-13,21.3435001373291,26.356164932250977,78.07205200195312,41.10818862915039,0.5047141909599304,16.211999893188477,18.418296813964844
2015-05-14,21.61400032043457,26.793094635009766,80.9883041381836,42.04893493652344,0.5129052400588989,16.273332595825195,18.39568519592285
2015-05-15,21.299999237060547,26.566667556762695,80.0427474975586,41.68643569946289,0.5131461024284363,16.589332580566406,18.508729934692383
2015-05-18,21.261999130249023,26.489532470703125,80.50060272216797,41.43614196777344,0.5124233961105347,16.583332061767578,18.39568519592285
2015-05-19,21.085500717163086,26.7413387298584,80.25177001953125,41.33190155029297,0.5092287063598633,16.47599983215332,18.531339645385742
2015-05-20,21.19300079345703,26.836389541625977,80.17214965820312,41.33190155029297,0.5092287063598633,16.290000915527344,18.523801803588867
2015-05-21,21.581499099731445,26.99762535095215,80.10247802734375,41.192928314208984,0.5055980086326599,16.374666213989258,18.267568588256836
2015-05-22,21.381500244140625,26.87819480895996,80.16219329833984,40.741207122802734,0.5048720836639404,16.51533317565918,18.2374324798584
2015-05-26,21.273500442504883,26.490530014038086,78.95787048339844,40.47191619873047,0.5017257332801819,16.497333526611328,18.282644271850586
2015-05-27,21.570999145507812,26.862268447875977,80.17214965820312,41.35797882080078,0.5285910964012146,16.495332717895508,18.538875579833984
2015-05-28,21.328500747680664,26.86176872253418,79.77401733398438,41.21897506713867,0.5358514785766602,16.76333236694336,18.425830841064453
2015-05-29,21.46150016784668,26.480077743530273,78.81853485107422,40.706459045410156,0.5356099605560303,16.719999313354492,18.297718048095703
2015-06-01,21.54599952697754,26.573633193969727,79.91336822509766,41.02788162231445,0.5416605472564697,16.6299991607666,18.19221305847168
2015-06-02,21.54949951171875,26.831911087036133,80.06266784667969,40.758575439453125,0.5310112833976746,16.55666732788086,17.838016510009766
2015-06-03,21.829500198364258,26.888145446777344,82.05328369140625,40.697776794433594,0.5252026915550232,16.599332809448242,17.830476760864258
2015-06-04,21.538999557495117,26.70849609375,81.66511535644531,40.272125244140625,0.534641444683075,16.39466667175293,17.318017959594727
2015-06-05,21.34749984741211,26.540790557861328,81.75468444824219,40.08100509643555,0.5387561917304993,16.609333038330078,17.22758674621582
2015-06-08,21.174999237060547,26.217321395874023,80.29158020019531,39.72483444213867,0.526412844657898,17.086000442504883,17.069326400756836
2015-06-09,21.27400016784668,26.21035385131836,80.29158020019531,39.655357360839844,0.5290751457214355,17.066667556762695,17.20497703552246
2015-06-10,21.53849983215332,26.707996368408203,81.77459716796875,40.489288330078125,0.5196357369422913,16.713333129882812,17.581785202026367
2015-06-11,21.648500442504883,26.604488372802734,81.44613647460938,40.34160614013672,0.5252026915550232,16.76066780090332,17.717437744140625
2015-06-12,21.496000289916992,26.491025924682617,81.14754486083984,39.93332290649414,0.5109228491783142,16.71266746520996,17.838016510009766
2015-06-15,21.183500289916992,26.235736846923828,80.3313980102539,39.50767517089844,0.5099546909332275,16.691999435424805,17.529037475585938
2015-06-16,21.363000869750977,26.28301239013672,80.67975616455078,39.81171798706055,0.5162473917007446,16.874666213989258,17.770185470581055
2015-06-17,21.390499114990234,26.3382511138916,81.40633392333984,39.93332290649414,0.5222983956336975,17.360666275024414,17.785255432128906
2015-06-18,21.969499588012695,26.709989547729492,82.52108001708984,40.5848503112793,0.5310112833976746,17.459333419799805,17.905838012695312
2015-06-19,21.746000289916992,26.707996368408203,82.12296295166016,40.04625701904297,0.5293171405792236,17.500667572021484,17.634532928466797
2015-06-22,21.81450080871582,26.78264617919922,84.34249114990234,40.15918731689453,0.5271385312080383,17.319332122802734,17.966127395629883
2015-06-23,22.29949951171875,26.8966064453125,87.46776580810547,39.8812141418457,0.5135853290557861,17.844667434692383,18.033954620361328
2015-06-24,22.04199981689453,26.765228271484375,88.44316864013672,39.64666748046875,0.5085026621818542,17.67799949645996,18.01134490966797
2015-06-25,22.0049991607666,26.63534164428711,87.56729888916016,39.655357360839844,0.5123751163482666,17.91933250427246,18.146991729736328
2015-06-26,21.905000686645508,26.45917510986328,87.5971450805664,39.31657028198242,0.5019678473472595,17.805999755859375,17.80786895751953
2015-06-29,21.493000030517578,25.953075408935547,85.39752960205078,38.54344940185547,0.4869619905948639,17.468000411987305,17.4019775390625
2015-06-30,21.704500198364258,25.902812957763672,85.36766052246094,38.352333068847656,0.48671993613243103,17.884000778198242,17.6585750579834
2015-07-01,21.86949920654297,25.968997955322266,86.5023193359375,38.61293411254883,0.49373874068260193,17.94333267211914,17.82964324951172
2015-07-02,21.885499954223633,26.046630859375,86.88053894042969,38.56949996948242,0.49422287940979004,18.667999267578125,18.00070571899414
2015-07-06,21.802000045776367,26.019758224487305,87.13932037353516,38.56081771850586,0.48817211389541626,18.648000717163086,17.837417602539062
2015-07-07,21.836000442504883,26.12725067138672,86.81086730957031,38.482635498046875,0.4789750277996063,17.858667373657227,17.85296630859375
2015-07-08,21.485000610351562,25.719680786132812,85.24822235107422,38.43050765991211,0.47558656334877014,16.997333526611328,17.285343170166016
2015-07-09,21.719499588012695,25.911273956298828,85.47713470458984,38.673744201660156,0.469777911901474,17.19466781616211,17.277563095092773
2015-07-10,22.175500869750977,26.381546020507812,87.53743743896484,38.75193405151367,0.47800692915916443,17.27666664123535,17.549713134765625
2015-07-13,22.778499603271484,27.198673248291016,89.6773452758789,39.559791564941406,0.4811532497406006,17.477333068847656,17.775209426879883
2015-07-14,23.278499603271484,27.922746658325195,89.25931549072266,39.629302978515625,0.4813953936100006,17.709999084472656,17.728553771972656
2015-07-15,23.059499740600586,27.878952026367188,89.33894348144531,39.750911712646484,0.47800692915916443,17.542667388916016,17.541940689086914
2015-07-16,23.77400016784668,28.855825424194336,90.42383575439453,40.53273391723633,0.48865610361099243,17.778667449951172,17.674123764038086
2015-07-17,24.15049934387207,33.48788833618164,94.52450561523438,40.49797439575195,0.4857518672943115,18.310667037963867,17.907398223876953
2015-07-20,24.405000686645508,32.994720458984375,97.45072174072266,40.758575439453125,0.4767967462539673,18.817333221435547,17.806316375732422
2015-07-21,24.399999618530273,32.95889663696289,97.92845916748047,41.07130432128906,0.4789750277996063,17.784666061401367,17.790761947631836
2015-07-22,24.41349983215332,32.94894027709961,96.58479309082031,39.559791564941406,0.469777911901474,17.857999801635742,17.277563095092773
2015-07-23,24.108999252319336,32.062137603759766,94.99230194091797,40.054962158203125,0.47558656334877014,17.81333351135254,17.347543716430664
2015-07-24,26.47100067138672,31.031021118164062,96.49522399902344,39.90727996826172,0.47001999616622925,17.694000244140625,16.826576232910156
2015-07-27,26.570499420166016,31.215150833129883,93.72826385498047,39.394744873046875,0.46735766530036926,16.867332458496094,16.818796157836914
2015-07-28,26.30150032043457,31.251976013183594,94.84300231933594,39.38606643676758,0.4775228500366211,17.654666900634766,17.013195037841797
2015-07-29,26.450000762939453,31.447551727294922,96.5350341796875,40.21131134033203,0.4833315908908844,17.58799934387207,17.192035675048828
2015-07-30,26.83799934387207,31.48039436340332,94.76338195800781,40.72383117675781,0.48454171419143677,17.785999298095703,17.650798797607422
2015-07-31,26.8075008392334,31.133039474487305,93.56901550292969,40.56745910644531,0.4828473925590515,17.74333381652832,17.192035675048828
2015-08-03,26.75149917602539,31.411718368530273,93.69840240478516,40.66302490234375,0.49107643961906433,17.332666397094727,16.88878059387207
2015-08-04,26.594999313354492,31.31418228149414,93.61876678466797,41.29716873168945,0.4930126368999481,17.75200080871582,16.6788387298584
2015-08-05,26.850500106811523,32.03725814819336,95.98760986328125,41.33190155029297,0.49809530377388,18.0086669921875,16.803255081176758
2015-08-06,26.472999572753906,31.982515335083008,94.6738052368164,40.49797439575195,0.49494901299476624,16.408666610717773,16.546655654907227
2015-08-07,26.131000518798828,31.61525535583496,93.85765075683594,40.60222244262695,0.5561823844909668,16.167333602905273,16.352256774902344
2015-08-10,26.200000762939453,31.537126541137695,93.70835876464844,41.11473846435547,0.5755445957183838,16.076000213623047,16.803255081176758
2015-08-11,26.37299919128418,32.88325119018555,93.18083953857422,40.315555572509766,0.5726401209831238,15.824666976928711,16.19675064086914
2015-08-12,26.295499801635742,32.82253646850586,93.7481689453125,40.60222244262695,0.5740925073623657,15.878000259399414,16.13454246520996
2015-08-13,26.482999801635742,32.66777038574219,92.99173736572266,40.59353256225586,0.5692517757415771,16.167333602905273,15.97125244140625
2015-08-14,26.576000213623047,32.701114654541016,93.9770736694336,40.82807922363281,0.5697357058525085,16.209999084472656,15.846841812133789
2015-08-17,26.76099967956543,32.887725830078125,93.48938751220703,41.106048583984375,0.5661053657531738,16.999332427978516,15.769083023071289
2015-08-18,26.750999450683594,32.6518440246582,94.72356414794922,41.33339309692383,0.5609528422355652,17.381332397460938,15.574692726135254
2015-08-19,26.645999908447266,32.889225006103516,94.86290740966797,40.756290435791016,0.5587652921676636,17.016666412353516,15.4813871383667
2015-08-20,25.788999557495117,32.18904113769531,90.13518524169922,39.925594329833984,0.538592517375946,16.14533233642578,15.248112678527832
2015-08-21,24.723499298095703,30.47963523864746,85.65629577636719,37.66087341308594,0.5218222141265869,15.38466739654541,14.68049144744873
2015-08-24,23.168500900268555,29.341524124145508,81.70491790771484,36.445438385009766,0.5033507943153381,14.591333389282227,14.587185859680176
2015-08-25,23.318500518798828,28.965805053710938,82.61064910888672,35.387413024902344,0.4928995966911316,14.66866683959961,14.587185859680176
2015-08-26,25.03849983215332,31.28282928466797,86.781005859375,37.346092224121094,0.5300858616828918,14.989333152770996,15.123701095581055
2015-08-27,25.918500900268555,31.73021125793457,89.30909729003906,38.38663864135742,0.5500158667564392,16.19933319091797,15.50471305847168
2015-08-28,25.90049934387207,31.37041473388672,90.58308410644531,38.412872314453125,0.552446186542511,16.565332412719727,15.551365852355957
2015-08-31,25.644500732421875,30.766775131225586,89.01049041748047,38.054359436035156,0.5463699698448181,16.604000091552734,15.458059310913086
2015-09-01,24.82699966430664,29.74859619140625,86.8208236694336,36.56786346435547,0.5240095853805542,15.908666610717773,15.09260368347168
2015-09-02,25.52750015258789,30.572193145751953,89.46833801269531,37.91444396972656,0.5398074388504028,16.512666702270508,15.50471305847168
2015-09-03,25.236000061035156,30.169605255126953,87.73650360107422,38.03687286376953,0.5412659645080566,16.3713321685791,15.605798721313477
2015-09-04,24.950000762939453,29.893409729003906,87.84598541259766,37.258644104003906,0.5286276936531067,16.1286678314209,15.294769287109375
2015-09-08,25.87700080871582,30.58812141418457,89.11002349853516,38.37788009643555,0.5512310266494751,16.544666290283203,15.590242385864258
2015-09-09,25.844499588012695,30.4915771484375,90.01575469970703,37.66087341308594,0.5402936935424805,16.5939998626709,15.458059310913086
2015-09-10,26.11199951171875,30.921043395996094,91.54853820800781,37.853248596191406,0.5488003492355347,16.565332412719727,15.318093299865723
2015-09-11,26.472000122070312,31.141000747680664,91.61819458007812,38.01939010620117,0.5505017638206482,16.682666778564453,15.473607063293457
2015-09-14,26.069000244140625,31.015098571777344,91.87698364257812,37.6346549987793,0.5514739751815796,16.87933349609375,15.582467079162598
2015-09-15,26.118499755859375,31.60729217529297,92.46421813964844,38.45658493041992,0.557550311088562,16.904666900634766,15.854615211486816
2015-09-16,26.36949920654297,31.649093627929688,93.01163482666016,38.73640060424805,0.561438798904419,17.483333587646484,16.072336196899414
2015-09-17,26.943500518798828,31.993465423583984,93.89745330810547,38.69267654418945,0.5665430426597595,17.471332550048828,16.06456756591797
2015-09-18,27.01300048828125,31.31418228149414,93.95719146728516,38.01939010620117,0.5660569667816162,17.374666213989258,16.025684356689453
2015-09-21,27.41950035095215,31.622220993041992,95.1017837524414,38.57026672363281,0.5718898177146912,17.613332748413086,15.96347713470459
2015-09-22,26.920000076293945,30.987728118896484,92.52394104003906,38.38663864135742,0.5563347935676575,17.395999908447266,15.512489318847656
2015-09-23,26.803499221801758,30.9713077545166,93.52920532226562,38.36039733886719,0.5590085387229919,17.40399932861328,15.5591402053833
2015-09-24,26.6875,31.142494201660156,93.9671401977539,38.39539337158203,0.5697025060653687,17.541332244873047,15.54358959197998
2015-09-25,26.212499618530273,30.454256057739258,92.3348159790039,38.421607971191406,0.5738343000411987,17.12733268737793,15.590242385864258
2015-09-28,25.202999114990234,29.604278564453125,88.79153442382812,37.853248596191406,0.5662997364997864,16.562000274658203,15.263666152954102
2015-09-29,24.803499221801758,29.60826301574707,86.26344299316406,37.98440170288086,0.5762647390365601,16.44333267211914,15.465832710266113
2015-09-30,25.594499588012695,30.277591705322266,89.47828674316406,38.701416015625,0.5991113185882568,16.559999465942383,16.13454246520996
2015-10-01,26.035999298095703,30.4204158782959,90.52335357666016,39.007469177246094,0.5874449014663696,15.991999626159668,16.22007179260254
